student_id,age,gender,major,academic_level,semester,previous_gpa,cumulative_gpa,failed_courses,completed_credits,withdrawn_courses,attendance_rate,absence_count,late_count,midterm_average,quiz_average,assignment_average,project_average,completed_assignments,late_assignments,lms_login_count,lms_active_days,learning_time_hours,gpa_trend,performance_trend,final_gpa,at_risk
11719,20,M,Management,Bachelor,2,12.31,13.54,3,30,0,84.07,4,1,7.89,8.33,8.71,9.5,5,1,28,18,28.98,-1.04,-0.372,13.83,0
11719,21,M,Management,Bachelor,3,13.83,13.64,0,57,0,94.64,4,1,9.37,8.16,11.41,11.84,5,1,28,19,30.78,0.24,-0.295,11.84,1
11719,21,M,Management,Bachelor,4,11.84,13.19,0,69,0,100.0,0,3,9.94,6.08,11.6,10.36,9,2,33,25,27.71,-1.47,-0.295,13.7,0
11720,25,F,Information Technology,Bachelor,1,13.83,13.83,0,17,0,76.65,6,2,13.29,10.92,14.31,13.1,6,1,10,11,13.81,-0.12,-0.069,13.78,0
11720,25,F,Information Technology,Bachelor,2,13.78,13.8,1,36,1,82.03,5,5,11.61,8.73,10.76,11.45,9,2,4,10,11.65,-0.2,-0.316,13.7,0
11720,26,F,Information Technology,Bachelor,3,13.7,13.77,1,51,0,88.25,2,3,9.02,5.93,10.23,11.75,8,3,13,17,17.59,0.21,-0.406,12.54,0
11720,26,F,Information Technology,Bachelor,4,12.54,13.46,1,70,0,76.74,5,2,6.91,5.0,11.03,9.57,5,1,17,18,15.73,-0.4,-0.499,13.03,0
11721,20,F,Management,Bachelor,1,13.0,13.0,2,14,1,75.48,8,3,9.43,6.66,10.58,9.78,6,2,20,16,11.12,0.37,-0.422,11.66,1
11721,20,F,Management,Bachelor,2,11.66,12.33,0,35,0,86.34,6,2,6.29,5.65,9.52,6.19,10,0,25,20,31.71,-0.64,-0.477,12.01,0
11721,21,F,Management,Bachelor,3,12.01,12.22,2,46,1,72.65,6,2,7.86,5.59,10.74,9.81,10,1,24,20,12.09,0.14,-0.419,10.89,1
11721,21,F,Management,Bachelor,4,10.89,11.89,1,69,1,93.17,4,2,11.13,8.33,8.44,8.37,5,2,19,14,22.85,-0.92,-0.126,12.3,0
11722,25,M,Computer Science,Bachelor,1,17.2,17.2,1,19,0,96.62,2,0,13.11,12.3,14.96,14.68,5,1,37,25,30.17,0.1,-0.297,13.46,0
11722,25,M,Computer Science,Bachelor,2,13.46,15.33,0,34,0,88.71,3,3,10.84,11.26,14.77,11.25,5,1,35,24,35.25,-1.9,-0.11,12.53,0
11722,26,M,Computer Science,Bachelor,3,12.53,14.4,0,49,0,97.89,0,2,11.03,8.34,12.44,12.2,4,0,23,23,29.04,-1.58,-0.142,13.51,0
11722,26,M,Computer Science,Bachelor,4,13.51,14.18,0,72,2,82.77,6,1,14.61,11.94,15.48,14.7,8,0,26,24,25.68,-0.39,0.088,14.39,0
11723,23,F,Computer Science,Bachelor,1,12.44,12.44,2,16,2,81.66,6,4,5.38,5.0,7.09,8.13,8,1,16,15,25.62,-0.05,-0.604,12.2,0
11723,23,F,Computer Science,Bachelor,2,12.2,12.32,1,32,1,78.47,7,4,5.91,5.0,7.41,6.03,9,3,12,12,15.15,-0.08,-0.577,12.77,0
11723,24,F,Computer Science,Bachelor,3,12.77,12.47,1,53,1,73.27,7,3,5.0,5.0,6.58,6.55,9,4,12,12,18.34,0.45,-0.665,10.21,1
11723,24,F,Computer Science,Bachelor,4,10.21,11.91,0,61,1,78.83,7,7,5.0,5.0,7.5,6.04,10,5,8,7,8.96,-2.16,-0.47,10.98,1
11724,19,M,Electrical Engineering,Bachelor,1,16.18,16.18,0,16,0,79.97,7,2,13.64,8.55,14.4,17.76,6,2,27,23,30.24,-0.43,-0.272,13.39,0
11724,19,M,Electrical Engineering,Bachelor,2,13.39,14.79,0,37,0,90.22,3,1,9.12,5.57,12.99,12.04,5,3,27,20,27.39,-1.53,-0.421,11.62,1
11724,20,M,Electrical Engineering,Bachelor,3,11.62,13.73,0,56,2,92.76,2,0,7.95,5.7,8.67,6.69,8,2,27,22,30.83,-2.15,-0.381,11.94,1
11724,20,M,Electrical Engineering,Bachelor,4,11.94,13.29,1,65,1,82.8,6,3,8.51,7.04,11.58,12.27,7,2,32,22,29.03,-1.55,-0.225,11.03,1
11725,22,F,Management,Bachelor,1,14.41,14.41,3,9,0,75.05,7,4,10.08,8.17,12.66,11.26,9,1,15,12,16.82,-0.17,-0.363,12.72,0
11725,22,F,Management,Bachelor,2,12.72,13.57,0,38,2,74.89,6,1,9.95,9.58,10.65,11.28,10,1,24,17,28.77,-0.66,-0.274,12.38,0
11725,23,F,Management,Bachelor,3,12.38,13.17,1,51,0,92.23,3,3,9.72,8.6,10.96,9.08,6,1,20,18,36.86,-0.68,-0.231,15.73,0
11725,23,F,Management,Bachelor,4,15.73,13.81,0,69,0,81.05,6,1,11.81,7.55,16.44,13.53,5,2,28,20,27.29,2.05,-0.287,13.1,0
11726,20,F,Information Technology,Bachelor,1,16.39,16.39,1,15,0,89.55,3,0,16.71,13.27,16.37,18.63,4,0,40,27,29.68,0.13,-0.069,13.64,0
11726,20,F,Information Technology,Bachelor,2,13.64,15.01,0,37,0,92.27,1,0,12.31,12.32,15.1,11.0,7,0,35,29,46.59,-2.12,-0.119,13.43,0
11726,21,F,Information Technology,Bachelor,3,13.43,14.48,0,49,0,100.0,0,2,15.21,16.85,14.31,14.66,4,2,44,28,46.27,-1.13,0.185,14.77,0
11726,21,F,Information Technology,Bachelor,4,14.77,14.56,0,71,0,100.0,0,2,11.76,11.76,13.73,12.04,7,0,40,26,24.53,-0.14,-0.256,14.63,0
11727,20,F,Accounting,Bachelor,1,13.91,13.91,2,15,0,73.69,6,1,6.7,5.0,6.49,8.65,4,1,15,12,4.0,-0.32,-0.759,13.14,0
11727,20,F,Accounting,Bachelor,2,13.14,13.53,1,29,1,69.97,9,2,7.47,5.0,8.15,8.87,10,1,21,17,18.17,-0.83,-0.654,11.24,1
11727,21,F,Accounting,Bachelor,3,11.24,12.76,0,53,0,93.43,5,3,9.46,7.28,8.76,8.47,7,2,18,14,16.3,-2.04,-0.286,12.65,0
11727,21,F,Accounting,Bachelor,4,12.65,12.73,1,71,1,62.52,11,5,7.21,5.0,9.69,11.32,4,3,7,4,6.88,-0.32,-0.426,12.46,0
11728,21,F,Management,Bachelor,1,14.91,14.91,0,16,1,84.64,4,1,10.83,6.67,11.49,12.8,7,0,23,16,18.1,0.19,-0.474,12.57,0
11728,21,F,Management,Bachelor,2,12.57,13.74,0,40,0,92.54,3,2,7.75,5.0,8.45,7.59,4,1,22,15,24.57,-1.61,-0.586,13.12,0
11728,22,F,Management,Bachelor,3,13.12,13.53,0,52,1,76.6,8,2,6.87,5.0,10.05,10.05,4,2,16,14,15.14,-0.29,-0.579,12.45,0
11728,22,F,Management,Bachelor,4,12.45,13.26,1,76,1,89.28,3,2,9.73,8.01,10.07,8.58,5,2,21,18,28.52,-0.54,-0.357,13.63,0
11729,18,F,Computer Science,Bachelor,1,16.04,16.04,1,15,0,89.78,1,2,13.12,9.59,15.03,13.69,6,0,27,21,30.84,-0.63,-0.298,12.06,0
11729,18,F,Computer Science,Bachelor,2,12.06,14.05,0,27,0,79.21,8,2,8.42,8.15,9.15,9.86,5,3,21,15,12.82,-1.61,-0.33,11.6,1
11729,19,F,Computer Science,Bachelor,3,11.6,13.23,3,51,0,76.95,7,5,10.2,10.19,11.42,9.27,10,3,29,19,24.68,-1.73,-0.166,15.09,0
11729,19,F,Computer Science,Bachelor,4,15.09,13.7,1,73,0,84.64,4,1,11.65,10.2,13.6,14.49,4,1,22,19,33.79,1.42,-0.234,14.37,0
11730,25,M,Industrial Engineering,Bachelor,1,16.34,16.34,0,15,0,85.14,4,3,12.34,10.11,12.75,14.49,4,3,26,18,24.68,-0.13,-0.412,12.55,0
11730,25,M,Industrial Engineering,Bachelor,2,12.55,14.44,0,41,0,92.59,2,3,9.47,10.29,13.35,13.02,8,1,18,17,29.36,-1.77,-0.125,14.84,0
11730,26,M,Industrial Engineering,Bachelor,3,14.84,14.57,0,51,0,100.0,0,2,10.5,7.92,15.11,14.34,9,1,23,18,29.0,0.02,-0.34,11.93,1
11730,26,M,Industrial Engineering,Bachelor,4,11.93,13.91,0,69,1,78.92,4,0,7.77,5.85,11.12,7.08,6,0,33,27,40.11,-1.81,-0.422,13.72,0
11731,20,M,Management,Bachelor,1,16.02,16.02,1,17,0,91.31,3,2,13.68,10.02,14.0,13.6,8,2,16,20,26.0,-0.29,-0.333,12.64,0
11731,20,M,Management,Bachelor,2,12.64,14.33,0,34,0,75.86,8,2,8.73,5.0,11.86,12.39,5,3,29,22,24.81,-2.04,-0.349,12.3,0
11731,21,M,Management,Bachelor,3,12.3,13.65,1,53,0,73.75,9,3,7.01,6.14,11.05,10.34,9,2,16,15,10.32,-0.69,-0.441,11.25,1
11731,21,M,Management,Bachelor,4,11.25,13.05,3,61,0,81.93,5,4,5.0,5.0,6.52,5.65,4,2,29,21,26.82,-1.71,-0.566,11.63,1
11732,23,F,Information Technology,Bachelor,1,15.05,15.05,0,18,0,82.03,5,3,12.15,9.76,15.05,13.65,7,3,28,23,25.5,-0.78,-0.257,12.77,0
11732,23,F,Information Technology,Bachelor,2,12.77,13.91,0,31,0,83.39,3,1,11.03,8.48,11.29,10.12,4,3,25,23,32.41,-0.97,-0.164,13.86,0
11732,24,F,Information Technology,Bachelor,3,13.86,13.89,0,51,1,96.51,1,2,9.61,6.69,10.74,11.61,6,0,26,19,27.91,0.48,-0.41,13.39,0
11732,24,F,Information Technology,Bachelor,4,13.39,13.77,0,73,0,98.26,2,2,8.58,6.66,11.07,11.45,4,2,20,23,31.16,-0.47,-0.465,13.43,0
11733,23,F,Accounting,Bachelor,1,12.83,12.83,1,17,0,84.12,6,4,7.82,5.0,8.78,11.63,8,2,35,20,18.49,-0.02,-0.515,10.29,1
11733,23,F,Accounting,Bachelor,2,10.29,11.56,2,28,1,67.27,10,4,5.0,5.0,6.1,5.11,8,3,12,15,13.71,-0.75,-0.482,10.59,1
11733,24,F,Accounting,Bachelor,3,10.59,11.24,1,49,0,76.51,7,5,5.0,5.0,5.55,7.72,9,4,24,15,18.02,-0.82,-0.491,10.96,1
11733,24,F,Accounting,Bachelor,4,10.96,11.17,2,65,0,88.49,1,2,5.23,5.0,8.25,9.55,6,3,22,18,14.71,-0.4,-0.452,12.29,0
11734,18,F,Information Technology,Bachelor,1,10.58,10.58,2,10,0,70.97,9,7,5.0,5.0,5.17,7.21,7,3,7,7,4.0,0.08,-0.56,9.32,1
11734,18,F,Information Technology,Bachelor,2,9.32,9.95,0,39,1,73.19,6,3,5.0,5.0,5.56,6.34,4,1,4,5,11.96,-0.75,-0.38,11.14,1
11734,19,F,Information Technology,Bachelor,3,11.14,10.35,1,45,0,68.12,7,4,5.0,5.0,5.23,5.83,7,3,8,8,12.69,0.43,-0.621,9.12,1
11734,19,F,Information Technology,Bachelor,4,9.12,10.04,1,64,2,73.22,8,5,5.0,5.0,5.0,5.85,5,2,7,7,4.0,-1.05,-0.374,11.63,1
11735,24,M,Accounting,Bachelor,1,14.87,14.87,0,15,0,80.4,7,4,8.54,9.44,10.44,10.15,8,1,21,12,22.79,0.07,-0.51,13.37,0
11735,24,M,Accounting,Bachelor,2,13.37,14.12,2,35,0,75.87,6,0,5.55,5.0,7.97,7.22,8,2,15,14,5.75,-0.95,-0.765,10.39,1
11735,25,M,Accounting,Bachelor,3,10.39,12.88,1,52,0,66.27,10,4,5.0,5.0,6.9,7.7,10,3,14,14,9.02,-1.77,-0.448,13.0,0
11735,25,M,Accounting,Bachelor,4,13.0,12.91,0,66,0,82.9,4,4,8.47,5.57,10.72,9.3,10,1,15,13,4.82,0.18,-0.47,9.63,1
11736,22,M,Computer Science,Bachelor,1,15.45,15.45,0,19,0,100.0,1,1,14.03,10.82,16.52,15.19,4,1,32,26,39.42,0.27,-0.15,14.87,0
11736,22,M,Computer Science,Bachelor,2,14.87,15.16,1,27,0,80.66,6,2,10.46,10.86,14.4,14.91,5,2,40,28,48.94,-0.48,-0.26,13.42,0
11736,23,M,Computer Science,Bachelor,3,13.42,14.58,1,51,0,93.39,3,1,13.94,9.76,14.04,10.53,5,0,32,30,53.43,-1.22,-0.097,15.69,0
11736,23,M,Computer Science,Bachelor,4,15.69,14.86,1,68,0,87.61,3,1,11.69,11.15,15.02,13.78,7,1,34,25,30.52,0.12,-0.32,12.75,0
11737,23,F,Computer Science,Bachelor,1,14.44,14.44,0,11,2,80.66,5,5,11.54,7.19,10.23,11.82,7,3,14,9,10.27,-0.43,-0.344,11.26,1
11737,23,F,Computer Science,Bachelor,2,11.26,12.85,1,31,0,70.38,8,3,5.0,5.0,5.34,6.25,7,3,20,15,23.75,-1.28,-0.564,10.81,1
11737,24,F,Computer Science,Bachelor,3,10.81,12.17,3,43,0,73.96,5,5,6.99,5.0,8.92,7.84,7,2,19,12,13.98,-1.18,-0.362,10.24,1
11737,24,F,Computer Science,Bachelor,4,10.24,11.69,0,70,2,87.94,3,2,5.78,5.0,6.56,8.5,4,3,9,14,4.0,-1.5,-0.408,12.98,0
11738,21,M,Industrial Engineering,Bachelor,1,12.58,12.58,3,13,0,60.99,10,3,5.0,5.0,7.52,8.38,9,4,13,13,18.03,0.27,-0.651,8.97,1
11738,21,M,Industrial Engineering,Bachelor,2,8.97,10.77,1,30,0,73.45,8,1,5.0,5.24,7.42,7.82,8,4,10,10,10.92,-2.12,-0.342,9.31,1
11738,22,M,Industrial Engineering,Bachelor,3,9.31,10.29,1,55,0,70.2,9,4,5.71,5.0,7.1,6.08,9,2,10,12,6.53,-1.56,-0.295,14.36,0
11738,22,M,Industrial Engineering,Bachelor,4,14.36,11.3,2,65,1,71.95,10,5,8.7,6.89,8.45,9.04,7,3,8,10,16.16,3.29,-0.647,11.33,1
11739,20,F,Management,Bachelor,1,15.54,15.54,1,18,0,82.79,6,1,10.9,6.35,14.56,13.32,9,2,16,19,29.4,0.49,-0.435,13.23,0
11739,20,F,Management,Bachelor,2,13.23,14.38,2,30,0,88.14,4,0,9.23,6.52,10.89,11.19,7,1,29,18,21.44,-1.16,-0.455,11.58,1
11739,21,F,Management,Bachelor,3,11.58,13.45,1,50,1,94.05,3,2,8.18,8.7,8.52,9.36,9,3,34,19,26.67,-2.32,-0.269,11.82,1
11739,21,F,Management,Bachelor,4,11.82,13.04,0,72,0,76.66,5,2,8.69,6.02,11.58,10.23,5,4,26,18,34.93,-0.94,-0.27,12.8,0
11740,25,M,Accounting,Bachelor,1,15.51,15.51,1,12,0,99.46,0,1,12.87,8.14,14.29,13.83,7,1,23,17,23.05,-0.31,-0.298,13.96,0
11740,25,M,Accounting,Bachelor,2,13.96,14.73,0,36,1,82.2,4,3,11.05,10.38,10.16,12.17,5,2,24,18,25.67,-0.77,-0.347,13.83,0
11740,26,M,Accounting,Bachelor,3,13.83,14.43,1,51,0,87.97,5,3,9.96,5.71,10.0,9.33,5,2,15,12,15.95,-0.52,-0.462,13.14,0
11740,26,M,Accounting,Bachelor,4,13.14,14.11,2,70,0,71.08,10,0,6.62,6.74,12.05,8.94,8,1,12,17,25.0,-0.78,-0.532,11.92,1
11741,24,F,Electrical Engineering,Bachelor,1,15.24,15.24,2,15,1,68.19,9,3,10.61,9.35,10.56,12.36,6,2,22,14,16.06,0.42,-0.424,11.46,1
11741,24,F,Electrical Engineering,Bachelor,2,11.46,13.35,0,32,2,86.38,6,1,6.24,5.0,6.7,7.88,5,2,5,10,4.0,-1.68,-0.539,11.65,1
11741,25,F,Electrical Engineering,Bachelor,3,11.65,12.78,1,51,0,77.6,5,4,8.1,5.0,9.83,10.29,6,3,24,15,18.68,-2.2,-0.334,11.32,1
11741,25,F,Electrical Engineering,Bachelor,4,11.32,12.42,1,62,0,77.33,5,3,5.6,6.17,5.12,9.46,8,4,11,12,18.03,-0.66,-0.544,12.93,0
11742,23,M,Information Technology,Bachelor,1,15.29,15.29,1,14,0,77.92,7,3,9.3,7.61,11.71,12.28,8,2,22,20,28.43,-0.36,-0.58,12.21,0
11742,23,M,Information Technology,Bachelor,2,12.21,13.75,0,32,0,100.0,0,2,12.7,9.71,10.88,11.49,8,0,23,16,17.96,-2.29,-0.114,13.37,0
11742,24,M,Information Technology,Bachelor,3,13.37,13.63,0,51,1,84.71,2,1,11.54,8.74,12.98,12.13,6,1,17,17,24.92,0.36,-0.196,13.15,0
11742,24,M,Information Technology,Bachelor,4,13.15,13.51,0,67,2,84.1,5,3,13.85,11.73,12.22,12.37,5,1,22,16,39.24,-0.43,-0.026,13.53,0
11743,19,M,Management,Bachelor,1,12.94,12.94,2,13,0,84.39,5,1,8.49,5.0,11.43,11.3,10,3,23,17,23.72,-0.14,-0.438,11.29,1
11743,19,M,Management,Bachelor,2,11.29,12.11,1,34,2,83.53,5,3,5.83,5.0,6.47,6.48,9,2,18,16,17.19,-1.26,-0.573,11.84,1
11743,20,M,Management,Bachelor,3,11.84,12.02,0,55,1,82.96,4,4,8.51,6.07,9.78,10.99,9,2,20,17,37.44,-1.01,-0.332,11.8,1
11743,20,M,Management,Bachelor,4,11.8,11.97,2,65,1,81.58,3,2,6.52,5.0,7.14,9.04,4,1,13,12,12.15,-0.08,-0.462,11.94,1
11744,22,M,Industrial Engineering,Bachelor,1,13.69,13.69,0,21,0,82.17,5,4,10.69,7.57,12.71,11.15,5,1,23,17,20.97,-0.07,-0.311,12.36,0
11744,22,M,Industrial Engineering,Bachelor,2,12.36,13.02,1,29,0,84.12,3,4,8.82,5.87,9.64,10.92,4,2,20,15,19.99,-0.21,-0.312,12.73,0
11744,23,M,Industrial Engineering,Bachelor,3,12.73,12.92,0,55,0,87.34,4,0,10.09,9.98,8.97,9.35,4,0,15,16,23.89,-0.14,-0.311,13.33,0
11744,23,M,Industrial Engineering,Bachelor,4,13.33,13.03,0,75,1,79.63,7,2,12.01,5.6,10.49,12.0,10,2,23,19,33.66,0.58,-0.325,12.95,0
11745,25,M,Industrial Engineering,Bachelor,1,15.97,15.97,1,16,0,69.67,8,3,11.18,10.97,13.61,16.27,5,3,28,22,34.19,-0.01,-0.408,14.61,0
11745,25,M,Industrial Engineering,Bachelor,2,14.61,15.29,1,37,0,77.88,7,1,12.44,10.67,12.04,12.31,6,3,21,19,30.66,-0.58,-0.264,13.71,0
11745,26,M,Industrial Engineering,Bachelor,3,13.71,14.76,1,50,1,86.17,3,3,9.47,9.55,13.14,13.7,7,1,30,25,26.7,-1.47,-0.314,15.82,0
11745,26,M,Industrial Engineering,Bachelor,4,15.82,15.03,0,68,1,90.55,1,2,13.55,13.52,13.96,15.29,7,1,36,26,28.52,0.41,-0.19,13.84,0
11746,23,M,Information Technology,Bachelor,1,15.3,15.3,0,14,0,96.55,0,0,13.42,12.22,11.6,13.01,5,1,30,19,33.31,-0.2,-0.24,15.08,0
11746,23,M,Information Technology,Bachelor,2,15.08,15.19,0,34,1,100.0,0,2,10.96,9.89,14.79,14.41,5,3,25,17,24.14,-0.5,-0.307,13.04,0
11746,24,M,Information Technology,Bachelor,3,13.04,14.47,1,51,0,84.83,5,5,11.9,8.39,12.27,11.91,4,1,32,20,20.11,-1.54,-0.185,13.12,0
11746,24,M,Information Technology,Bachelor,4,13.12,14.14,2,66,0,75.93,6,3,8.82,10.21,10.29,11.72,4,1,24,16,30.44,-1.41,-0.381,9.14,1
11747,20,M,Information Technology,Bachelor,1,14.54,14.54,0,16,0,97.42,1,5,12.42,10.19,15.07,14.59,6,2,35,27,38.55,-0.62,-0.158,12.99,0
11747,20,M,Information Technology,Bachelor,2,12.99,13.77,1,36,1,70.16,8,3,6.95,5.9,8.95,11.13,6,0,15,9,12.7,-0.36,-0.555,11.33,1
11747,21,M,Information Technology,Bachelor,3,11.33,12.95,2,48,0,80.56,5,1,8.58,5.0,6.75,9.14,4,3,26,16,14.47,-1.46,-0.326,12.44,0
11747,21,M,Information Technology,Bachelor,4,12.44,12.83,0,71,1,83.77,4,0,10.12,8.93,11.77,10.82,6,1,22,20,24.77,-0.28,-0.247,13.2,0
11748,25,F,Information Technology,Bachelor,1,15.97,15.97,1,15,0,86.62,5,2,13.53,11.46,13.7,13.85,7,2,22,19,33.36,0.02,-0.256,14.76,0
11748,25,F,Information Technology,Bachelor,2,14.76,15.37,0,30,0,84.26,4,3,10.82,7.94,12.64,12.19,6,3,25,20,23.62,-1.03,-0.409,13.54,0
11748,26,F,Information Technology,Bachelor,3,13.54,14.76,1,49,0,76.33,6,3,9.55,9.56,12.29,10.33,4,2,15,13,21.45,-1.07,-0.317,13.75,0
11748,26,F,Information Technology,Bachelor,4,13.75,14.51,0,72,0,88.23,3,2,7.72,5.74,11.39,8.98,9,3,32,20,26.07,-0.75,-0.561,13.48,0
11749,22,F,Accounting,Bachelor,1,12.86,12.86,1,14,0,70.47,11,3,7.04,5.0,9.16,8.91,10,5,16,10,23.46,-0.19,-0.531,11.01,1
11749,22,F,Accounting,Bachelor,2,11.01,11.93,1,33,1,72.2,8,2,6.59,5.0,5.02,8.16,8,2,5,6,4.0,-0.67,-0.471,13.96,0
11749,23,F,Accounting,Bachelor,3,13.96,12.61,2,46,1,70.14,9,4,5.0,5.0,6.98,8.74,5,3,10,9,16.46,1.12,-0.845,9.06,1
11749,23,F,Accounting,Bachelor,4,9.06,11.72,0,71,0,76.85,5,3,5.0,5.0,5.0,5.74,9,3,3,7,9.71,-3.0,-0.364,13.07,0
11750,23,F,Information Technology,Bachelor,1,17.63,17.63,1,14,0,100.0,2,0,18.47,15.63,16.96,18.82,10,1,39,30,46.7,0.54,-0.005,14.99,0
11750,23,F,Information Technology,Bachelor,2,14.99,16.31,0,35,0,92.14,2,0,13.13,10.14,14.37,14.46,4,0,31,24,35.94,-1.8,-0.214,13.18,0
11750,24,F,Information Technology,Bachelor,3,13.18,15.27,0,57,0,81.26,2,1,12.51,11.82,12.94,13.6,4,2,33,30,45.66,-1.43,-0.044,13.02,0
11750,24,F,Information Technology,Bachelor,4,13.02,14.71,0,67,0,100.0,0,0,14.13,10.24,13.67,15.12,4,1,39,26,33.85,-1.33,0.014,14.97,0
11751,21,M,Industrial Engineering,Bachelor,1,15.37,15.37,3,6,0,68.54,10,4,10.34,8.19,13.01,13.24,9,1,24,19,34.79,0.44,-0.442,13.73,0
11751,21,M,Industrial Engineering,Bachelor,2,13.73,14.55,2,33,0,82.55,4,2,9.54,8.79,7.94,9.66,6,2,19,12,16.92,-0.8,-0.478,11.74,1
11751,22,M,Industrial Engineering,Bachelor,3,11.74,13.61,1,50,0,86.33,2,3,10.79,8.69,10.07,12.67,10,3,17,13,9.56,-2.39,-0.133,12.77,0
11751,22,M,Industrial Engineering,Bachelor,4,12.77,13.4,0,70,2,72.01,8,6,10.12,5.97,10.3,10.16,6,4,16,17,24.99,-0.55,-0.333,13.44,0
11752,20,F,Electrical Engineering,Bachelor,1,14.98,14.98,0,14,2,77.02,7,4,10.98,6.97,10.69,12.77,8,2,13,15,23.63,-0.18,-0.512,13.01,0
11752,20,F,Electrical Engineering,Bachelor,2,13.01,14.0,0,28,0,94.17,2,1,12.89,9.27,13.37,13.34,5,3,18,15,19.51,-1.42,-0.104,15.38,0
11752,21,F,Electrical Engineering,Bachelor,3,15.38,14.46,0,51,0,75.24,6,3,9.92,5.83,13.73,11.87,10,1,17,14,19.99,1.11,-0.512,11.11,1
11752,21,F,Electrical Engineering,Bachelor,4,11.11,13.62,1,65,1,87.4,2,2,6.12,5.06,8.54,9.94,5,2,18,14,21.48,-2.22,-0.415,11.07,1
11753,24,M,Computer Science,Bachelor,1,11.32,11.32,1,15,2,79.51,6,4,5.0,5.0,8.13,7.08,8,2,9,12,12.57,-0.2,-0.571,11.78,1
11753,24,M,Computer Science,Bachelor,2,11.78,11.55,4,27,1,67.31,8,4,5.0,5.0,9.02,10.99,7,1,6,4,4.67,0.48,-0.496,11.98,1
11753,25,M,Computer Science,Bachelor,3,11.98,11.69,1,48,0,70.85,9,4,6.41,6.2,7.29,7.95,4,2,9,11,22.77,0.03,-0.515,10.85,1
11753,25,M,Computer Science,Bachelor,4,10.85,11.48,1,63,1,72.6,8,5,5.0,5.0,6.04,7.42,6,2,5,6,4.0,-0.5,-0.537,12.17,0
11754,24,F,Industrial Engineering,Bachelor,1,15.18,15.18,1,17,0,83.02,5,2,11.3,6.49,13.81,13.5,7,0,20,17,22.94,0.05,-0.374,11.6,1
11754,24,F,Industrial Engineering,Bachelor,2,11.6,13.39,3,32,0,72.5,7,3,8.22,5.19,9.47,8.2,9,3,11,12,11.69,-1.84,-0.427,10.41,1
11754,25,F,Industrial Engineering,Bachelor,3,10.41,12.4,1,48,0,90.35,3,1,5.14,5.0,5.29,5.0,10,3,28,22,23.6,-1.7,-0.518,11.56,1
11754,25,F,Industrial Engineering,Bachelor,4,11.56,12.19,1,70,0,75.47,9,2,7.33,5.82,8.66,7.57,7,3,17,12,26.35,-0.43,-0.437,9.55,1
11755,20,M,Accounting,Bachelor,1,14.41,14.41,0,18,0,82.41,3,2,10.47,8.74,13.15,11.74,10,2,19,12,6.33,-0.36,-0.299,13.6,0
11755,20,M,Accounting,Bachelor,2,13.6,14.01,0,33,0,90.66,4,3,10.93,8.96,11.57,11.35,6,0,30,18,23.24,-0.52,-0.297,13.41,0
11755,21,M,Accounting,Bachelor,3,13.41,13.81,0,56,0,88.65,4,1,11.61,9.89,10.2,12.57,9,1,27,18,25.11,-0.58,-0.221,13.51,0
11755,21,M,Accounting,Bachelor,4,13.51,13.73,0,68,0,96.05,0,2,11.29,10.31,12.41,9.0,8,3,17,16,13.24,-0.04,-0.238,12.56,0
11756,25,F,Information Technology,Bachelor,1,15.46,15.46,0,21,1,94.39,1,1,13.91,11.43,15.32,14.73,8,2,27,18,28.55,-0.19,-0.175,13.97,0
11756,25,F,Information Technology,Bachelor,2,13.97,14.71,2,30,0,84.75,5,1,10.01,8.89,10.59,13.05,4,4,27,24,36.11,-0.52,-0.386,12.14,0
11756,26,F,Information Technology,Bachelor,3,12.14,13.86,0,51,0,93.22,1,3,8.66,8.26,11.04,10.46,4,1,27,24,32.95,-1.87,-0.279,13.95,0
11756,26,F,Information Technology,Bachelor,4,13.95,13.88,1,64,1,92.41,2,1,11.18,8.41,11.31,11.72,10,1,34,25,29.22,0.53,-0.332,11.66,1
11757,25,F,Information Technology,Bachelor,1,14.04,14.04,0,27,0,84.85,5,2,10.21,8.21,12.51,11.72,5,1,20,17,26.4,0.11,-0.299,12.74,0
11757,25,F,Information Technology,Bachelor,2,12.74,13.39,3,32,0,87.46,2,3,7.21,6.3,9.28,10.01,9,3,19,17,19.12,-0.24,-0.475,12.54,0
11757,26,F,Information Technology,Bachelor,3,12.54,13.1,1,51,0,78.26,8,2,7.96,6.83,9.22,11.23,8,1,30,20,23.35,-0.32,-0.363,11.83,1
11757,26,F,Information Technology,Bachelor,4,11.83,12.79,1,69,1,79.2,7,2,7.14,6.16,7.18,8.09,7,1,23,19,23.36,-1.44,-0.434,11.72,1
11758,23,F,Management,Bachelor,1,13.41,13.41,0,21,1,82.53,5,3,10.73,8.8,12.2,12.49,10,2,29,23,36.49,0.76,-0.221,12.29,0
11758,23,F,Management,Bachelor,2,12.29,12.85,0,33,0,97.3,2,4,9.17,7.38,8.26,10.78,6,3,30,17,24.0,-0.26,-0.382,13.78,0
11758,24,F,Management,Bachelor,3,13.78,13.16,0,53,0,89.01,5,2,12.17,11.54,10.01,11.67,7,1,21,18,13.46,0.41,-0.264,14.72,0
11758,24,F,Management,Bachelor,4,14.72,13.55,1,70,0,80.12,5,2,10.92,9.83,13.01,13.21,5,3,27,19,36.35,1.27,-0.33,12.37,0
